2021-05-27 00:49:51.726157,8.425000190734863,2.3480000495910645,4.054999828338623
2021-05-27 00:49:54.373196,8.381999969482422,2.36299991607666,4.033999919891357
2021-05-27 00:49:56.337477,8.402999877929688,2.3480000495910645,3.997999906539917
2021-05-27 00:49:58.552766,8.41100025177002,2.3480000495910645,4.084000110626221
2021-05-27 00:50:00.591246,8.331999778747559,2.3269999027252197,4.228000164031982
2021-05-27 00:50:02.630606,8.331999778747559,2.319999933242798,4.119999885559082
2021-05-27 00:50:04.512536,8.381999969482422,2.2690000534057617,4.177999973297119
2021-05-27 00:50:07.315786,8.295999526977539,2.305000066757202,4.242000102996826
2021-05-27 00:50:09.252866,8.317000389099121,2.2760000228881836,4.270999908447266
2021-05-27 00:50:11.075299,8.295999526977539,2.2909998893737793,4.300000190734863
2021-05-27 00:50:12.978264,1.715999960899353,4.209000110626221,-5.4679999351501465
2021-05-27 00:50:14.963730,-8.532999992370605,1.2280000448226929,4.744999885559082
2021-05-27 00:50:16.803694,-8.253000259399414,-0.9120000004768372,5.936999797821045
2021-05-27 00:50:18.715031,-9.300999641418457,-1.1130000352859497,3.2720000743865967
2021-05-27 00:50:20.635126,-9.201000213623047,-1.0839999914169312,3.4739999771118164
2021-05-27 00:50:22.581248,-9.201000213623047,-1.0479999780654907,3.746999979019165
2021-05-27 00:50:24.530656,-9.17199993133545,-1.0549999475479126,3.703000068664551
2021-05-27 00:50:26.551573,-9.208000183105469,-1.0410000085830688,3.5739998817443848
2021-05-27 00:50:28.623131,-9.157999992370605,-1.0479999780654907,3.688999891281128
2021-05-27 00:50:30.675649,-8.842000007629395,-1.0190000534057617,4.435999870300293
